new_id	phase	C__Actinobacteria	C__Gammaproteobacteria	C__Betaproteobacteria	C__Flavobacteriia	C__Bacilli	C__Bacteroidia	C__Chloroplast	C__Clostridia	C__Alphaproteobacteria	P__Parcubacteria	C__Fusobacteriia	C__Sphingobacteriia	C__Negativicutes	K__Bacteria	P__Firmicutes	C__Cyanobacteria	C__Erysipelotrichia	NA	C__Deltaproteobacteria	P__Proteobacteria	P__Bacteroidetes	C__Cytophagia	C__Epsilonproteobacteria	P__SR1	P__Candidatus_Saccharibacteria	C__Verrucomicrobiae	C__Deferribacteres	C__Thermomicrobia	P__Chloroflexi	C__Chloroflexia	C__Acidobacteria_Gp6	C__Acidobacteria_Gp4	C__Spirochaetia	C__Deinococci	C__Acidobacteria_Gp3	C__Fibrobacteria	C__Mollicutes	C__Acidobacteria_Gp1	C__Planctomycetia	C__Oligoflexia	C__Acidobacteria_Gp16	C__Thermoleophilia	P__Verrucomicrobia	C__Armatimonadia	P__Cyanobacteria.Chloroplast	P__Actinobacteria	C__Chitinivibrionia	C__Gemmatimonadetes	C__Nitrospira	P__Planctomycetes	C__Anaerolineae	P__Latescibacteria	C__Endomicrobia	C__Dehalococcoidia	C__Subdivision3	C__Acidobacteria_Gp5	C__Caldilineae	C__Holophagae	C__Spartobacteria	C__Phycisphaerae	C__Ignavibacteria	C__Armatimonadetes_gp2	P__Microgenomates	C__Candidatus_Cloacamonas	C__Synergistia	P__candidate_division_WPS.1	C__Opitutae	C__Acidobacteria_Gp17	C__Acidobacteria_Gp22	C__Armatimonadetes_gp5	C__Acidobacteria_Gp2	C__Caldisericia	C__Acidobacteria_Gp10	C__Acidobacteria_Gp7	C__Chlamydiia	C__Acidobacteria_Gp23	C__Fimbriimonadia	P__Acidobacteria	C__Armatimonadetes_gp4	P__Lentisphaerae
2020-023_PSC_0337	BL	116	69	142	53	50	20	230	23	197	17	0	0	62	10	0	0	0	0	0	62	0	24	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0338	BL	1968	3568	2599	14687	718	129	732	889	1035	569	0	368	73	1283	0	0	0	0	371	634	151	277	0	0	164	72	0	0	0	0	87	0	0	0	0	0	0	0	17	0	0	0	148	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0339	BL	72	171	16	14	34	113	43	83	28	35	0	0	0	51	0	0	0	0	7	17	0	24	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0341	BL	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0349	BL	379	2661	1853	1021	951	864	603	770	236	922	0	691	0	771	0	0	0	29	0	222	223	56	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0351	BL	1096	471	2083	3	619	787	66	863	327	466	0	181	0	325	0	0	0	24	0	0	0	202	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0352	BL	64	9	102	73	0	80	12	9	35	2	0	0	12	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0353	BL	1079	81	179	476	548	76	52	435	152	21	0	0	0	86	13	0	0	4	0	20	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0354	BL	1279	210	241	218	593	351	105	503	112	47	0	0	46	159	0	0	0	2	0	0	0	22	28	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0357	BL	616	3503	3454	10740	331	801	728	710	966	340	0	0	0	963	0	46	136	0	501	484	0	286	0	0	0	13	0	0	0	0	0	313	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0358	BL	1865	694	1690	349	474	139	517	1306	483	319	0	183	0	858	0	104	0	45	151	97	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0360	BL	2010	2055	3222	3	0	418	978	1802	514	1330	0	0	0	169	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0362	BL	160	1453	153	321	18	179	65	104	156	32	0	45	0	85	0	0	0	0	0	0	15	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0363	BL	15	18	274	0	27	0	0	0	20	115	0	136	0	62	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0364	BL	1286	1426	581	114	1386	243	0	866	188	310	0	0	0	551	0	0	0	0	153	181	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0365	BL	29	41	78	12	0	12	7	35	4	41	0	0	13	45	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0366	BL	11	19	30	16	7	711	11	329	8	22	0	2	64	25	0	0	4	0	0	0	0	8	0	0	0	0	0	0	0	0	18	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0368	BL	3533	3010	2711	674	1794	427	1144	1665	1950	1276	0	529	0	609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0369	BL	4019	1862	1246	779	2000	0	96	1446	178	463	0	94	0	467	0	0	0	0	0	189	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0370	BL	84	121	37	0	0	184	0	116	104	20	14	0	0	10	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0374	BL	4707	689	3383	1978	563	0	0	311	1342	329	0	0	0	527	0	0	0	10	0	321	0	0	0	0	0	0	0	0	0	0	833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0376	BL	3684	3844	1685	4192	14918	11448	196	2108	347	2	1589	135	11365	807	0	0	616	0	198	53	0	120	545	0	395	0	0	0	0	0	0	0	347	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0378	BL	299	6339	3161	135	1693	19647	142	4056	224	329	0	7	0	676	159	0	1109	0	0	46	819	0	29	0	140	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0380	BL	110	117	118	38	45	0	41	39	29	19	0	15	0	53	19	0	0	10	0	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0382	BL	541	262	570	276	0	381	779	1099	639	970	0	140	40	698	0	0	178	0	112	0	20	99	0	0	80	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0383	BL	86	13	116	29	77	621	19	362	50	24	0	3	44	66	14	0	18	3	6	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0384	BL	4455	3618	3916	192	848	2187	123	2703	1166	1353	0	733	271	1183	0	0	0	162	148	0	374	408	0	0	0	0	0	0	0	0	0	0	0	0	496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0385	BL	259	382	596	133	19	340	0	0	39	255	0	0	0	516	0	76	0	6	18	170	0	227	0	107	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0386	BL	1079	674	541	218	1458	123	712	839	1169	92	0	39	0	437	0	0	67	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0387	BL	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0389	BL	269	320	721	210	225	7451	110	7537	106	74	17	20	1395	352	171	0	10	0	75	52	30	49	0	0	19	0	0	0	0	0	10	0	0	0	40	0	0	0	0	0	0	0	0	0	23	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0390	BL	331	167	90	195	139	81	67	61	47	109	0	33	22	413	17	0	0	8	24	8	14	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0392	BL	1241	845	860	397	2238	515	0	186	590	756	0	317	201	370	70	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0393	BL	12422	2544	637	338	462	911	99	1023	363	114	0	0	0	363	93	0	0	5	39	39	0	41	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0395	BL	3765	2146	1371	230	2339	5603	773	4576	0	652	0	0	0	638	302	0	156	0	645	0	303	257	7	0	411	0	0	0	0	0	0	0	0	651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0398	BL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0401	BL	72	155	143	90	5	0	17	100	19	41	0	11	0	87	0	0	0	19	22	0	0	0	0	16	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0403	BL	469	822	0	406	188	162	0	831	459	326	0	298	0	333	0	0	0	0	28	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0405	BL	1070	241	2722	398	950	357	1175	1476	811	524	0	148	0	387	0	120	0	58	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0406	BL	5304	696	1399	4	317	927	680	723	1779	1286	0	417	0	1473	0	0	0	0	227	204	0	861	0	0	681	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0407	BL	226	77	102	16	73	0	8	62	43	63	0	7	0	73	0	0	8	0	13	14	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0410	BL	2366	2358	1145	206	137	665	1389	867	927	1867	0	371	0	1252	195	83	0	48	0	597	81	167	0	0	936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0411	BL	1742	2662	4794	14308	561	0	1298	0	2436	1093	0	194	0	1130	0	6	0	0	679	243	167	219	0	0	0	0	0	0	0	0	0	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0413	BL	1814	1082	738	487	1736	271	334	1309	408	213	0	104	0	765	3	0	0	47	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0415	BL	745	818	748	372	459	9	828	436	326	432	0	176	141	1121	0	0	0	4	183	108	0	99	0	0	409	0	0	0	0	0	0	0	0	0	119	0	0	0	0	136	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0416	BL	978	199	120	37	267	59	24	162	46	36	0	10	21	16	0	10	0	5	6	15	0	0	33	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0417	BL	69	120	143	56	44	71	79	104	28	26	16	8	0	123	0	0	0	11	38	51	0	14	0	0	17	0	0	0	0	0	0	0	12	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0418	BL	67	80	43	325	117	61	10	33	25	11	0	0	19	11	0	0	3	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0420	BL	275	81	143	11	19	39	19	24	236	29	0	85	9	101	0	0	0	21	0	22	0	40	0	0	4	0	0	16	0	0	65	75	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	30	0	0	0	0	0	0	0	3	0
2020-023_PSC_0422	BL	280	358	51	269	216	197	171	398	78	12	0	28	27	111	36	0	0	27	7	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0423	BL	1503	3642	4684	25398	7680	0	1038	745	1261	413	0	568	0	2245	34	0	0	42	564	841	429	320	0	0	366	16	0	0	0	0	0	198	140	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0424	BL	2153	748	488	386	1101	3402	113	14921	575	182	0	529	164	633	1340	113	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0425	BL	480	246	40	159	243	21105	0	4363	36	20	0	12	0	114	0	0	4240	0	0	0	4	0	0	0	0	958	875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0426	BL	266	732	187	265	33	0	487	54	78	73	0	0	0	103	0	0	0	9	42	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0427	BL	42	20	45	0	18	1734	11	1066	20	12	0	6	137	4	3	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0428	BL	6	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0429	BL	93	42	89	9	54	11	40	89	3	176	0	7	0	2	0	0	0	0	23	20	9	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0431	BL	1719	1341	2877	0	711	1466	507	566	159	335	988	0	0	905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0433	BL	3861	1064	4324	0	2481	6790	0	7351	1545	1082	0	0	0	1127	0	218	0	21	126	0	169	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0434	BL	1250	1925	7300	1029	405	0	1297	4409	879	400	0	284	476	3349	0	280	0	93	3	402	727	0	0	0	0	0	0	0	0	0	0	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0435	BL	96	168	148	7	0	9	13	18	20	14	0	0	0	15	11	0	0	0	0	0	3	0	0	0	7	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0436	BL	191	129	86	106	59	55	11	81	38	43	0	2	0	23	0	0	0	19	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0441	BL	58	86	71	77	96	92	46	140	57	36	20	15	7	74	18	0	3	9	11	33	0	0	7	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0443	BL	1990	2304	1401	45	0	577	1360	1458	806	150	0	166	0	1698	89	82	0	16	42	100	178	169	0	0	1068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0445	BL	369	916	678	2	162	3748	495	3322	356	534	3101	166	690	512	0	0	1058	7	193	371	0	492	0	0	779	0	0	0	0	0	0	0	360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0447	BL	1279	1131	3803	6641	3059	2591	0	843	969	410	193	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0448	BL	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0449	BL	490	245	213	70	91	0	106	73	349	65	0	0	0	174	0	4	0	3	46	29	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0451	BL	536	1944	757	332	1407	476	366	685	803	264	0	170	0	936	0	187	0	6	18	151	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0452	BL	3066	1868	651	173	1981	494	138	2543	334	46	309	75	19	575	179	0	0	29	76	192	0	130	0	76	43	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0454	BL	152	161	244	0	40	3357	11	2569	123	31	0	7	108	24	138	0	7	0	0	21	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0455	BL	1177	1332	69	381	190	159	263	818	400	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0457	BL	1639	1947	417	614	738	1220	279	193	49	529	0	89	0	248	0	0	0	0	0	50	101	154	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
