new_id	phase	O__Actinomycetales	O__Oceanospirillales	O__Burkholderiales	O__Flavobacteriales	O__Lactobacillales	O__Bacillales	O__Enterobacteriales	O__Pseudomonadales	O__Neisseriales	O__Bacteroidales	O__Chloroplast	O__Clostridiales	O__Chromatiales	O__Pasteurellales	O__Sphingomonadales	P__Parcubacteria	C__Gammaproteobacteria	O__Fusobacteriales	O__Rhodobacterales	O__Rhizobiales	O__Sphingobacteriales	O__Selenomonadales	C__Alphaproteobacteria	K__Bacteria	P__Firmicutes	O__Family_I	O__Rhodospirillales	O__Xanthomonadales	O__Caulobacterales	O__Erysipelotrichales	NA	C__Betaproteobacteria	C__Deltaproteobacteria	P__Proteobacteria	P__Bacteroidetes	O__Coriobacteriales	O__Cytophagales	O__Myxococcales	O__Legionellales	O__Rhodocyclales	O__Campylobacterales	O__Bdellovibrionales	O__Hydrogenophilales	O__Methylophilales	O__Desulfovibrionales	P__SR1	C__Cyanobacteria	P__Candidatus_Saccharibacteria	O__Nitrosomonadales	O__Verrucomicrobiales	O__Solirubrobacterales	O__Deferribacterales	O__Sphaerobacterales	P__Chloroflexi	O__Chloroflexales	O__Cardiobacteriales	O__Rickettsiales	O__Aeromonadales	O__Gp6	C__Acidobacteria_Gp4	O__Gp4	O__Spirochaetales	O__Alphaproteobacteria_incertae_sedis	O__Acidimicrobiales	O__Thermales	O__Family_VI	O__Gp3	O__Deinococcales	O__Fibrobacterales	C__Actinobacteria	O__Blastocatella	O__Mycoplasmatales	O__Family_IV	O__Gp1	O__Alteromonadales	O__Terriglobus	O__Aridibacter	O__Planctomycetales	O__Oligoflexales	O__Family_VIII	O__Methylococcales	C__Clostridia	O__Gp16	O__Thermoleophilales	O__Sulfuricellales	P__Verrucomicrobia	O__Armatimonadales	P__Cyanobacteria.Chloroplast	O__Candidatus_Solibacter	P__Actinobacteria	O__Chitinivibrionales	O__Bifidobacteriales	O__Gemmatimonadales	O__Desulfuromonadales	O__Nitrospirales	O__Desulfobacterales	P__Planctomycetes	O__Gammaproteobacteria_incertae_sedis	O__Anaerolineales	O__Gaiellales	P__Latescibacteria	O__Candidatus_Endomicrobium	O__Gallionellales	O__Dehalococcoidales	C__Subdivision3	O__Gp5	O__Caldilineales	O__Family_IX	C__Bacilli	O__Holophagales	O__Family_X	O__Terrimicrobium	O__Thiotrichales	O__Anaeroplasmatales	C__Spartobacteria	O__Tepidisphaerales	O__Ignavibacteriales	O__Phycisphaerales	C__Armatimonadetes_gp2	O__Bryobacter	P__Microgenomates	C__Candidatus_Cloacamonas	O__Synergistales	O__Thermoanaerobacterales	O__Acholeplasmatales	O__Procabacteriales	P__candidate_division_WPS.1	O__Opitutales	O__Ferrovales	O__Gp17	O__Gp22	C__Armatimonadetes_gp5	O__Rubrobacterales	O__Family_II	O__Deltaproteobacteria_incertae_sedis	C__Thermomicrobia	O__Vibrionales	C__Chloroflexia	O__Gp2	O__Caldisericales	O__Gp10	O__Gp7	O__Puniceicoccales	O__Halanaerobiales	O__Syntrophobacterales	C__Planctomycetia	O__Chlamydiales	O__Thermoanaerobaculum	O__Bradymonadales	O__Fimbriimonadales	P__Acidobacteria	C__Opitutae	O__Acidithiobacillales	C__Armatimonadetes_gp4	P__Lentisphaerae
2020-023_BSP_0414	F2	235	0	2277	215	863	102	374	2512	0	198	324	1679	0	0	0	343	1034	0	0	0	220	0	0	576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_BSP_0421	F2	1805	0	2318	53	1459	1317	1947	540	0	3159	154	3819	0	12	157	441	6	163	0	0	0	0	364	140	140	0	172	185	0	0	22	0	368	33	709	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_BSP_0432	F2	5230	0	1702	0	401	3201	0	625	0	17691	182	12439	0	103	105	284	439	0	0	0	0	974	0	676	321	0	0	400	0	217	9	0	0	555	0	0	0	0	0	0	0	0	0	173	120	191	0	82	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_BSP_0438	F2	2064	0	1102	968	281	153	0	1954	0	804	127	283	0	0	15	372	221	0	318	0	0	0	0	418	95	0	0	0	0	2	2	114	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_BSP_0442	F2	3440	0	5406	0	0	952	2	1997	0	425	0	1429	0	0	0	2141	575	0	0	0	0	0	0	298	0	0	0	0	0	0	0	259	302	0	0	0	0	0	531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_BSP_0450	F2	1607	261	3343	827	105	0	0	642	0	9906	458	15166	0	0	178	237	80	272	93	0	411	0	2121	2468	775	0	0	0	0	0	0	787	0	0	0	0	0	0	868	0	0	0	0	0	0	0	0	0	0	0	232	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_BSP_0461	F2	1157	0	1693	441	1957	3	152	471	0	1508	0	5723	0	247	187	570	0	0	0	1354	0	486	1224	390	0	0	0	0	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_BSP_0464	F2	374	15	2317	154	0	7	0	37	0	0	1080	273	0	0	809	358	0	0	0	0	358	0	0	382	0	0	0	0	921	0	0	184	0	360	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_BSP_0471	F2	8707	0	1922	0	390	421	403	932	0	1965	0	4206	0	0	262	389	0	242	0	5	0	0	0	778	0	0	0	0	0	0	34	0	0	74	558	0	0	0	0	0	0	0	0	0	0	0	5	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_BSP_0473	F2	5968	1476	4054	251	1947	2513	0	1404	1671	8726	514	6409	0	540	0	936	0	377	0	0	272	2081	6	1242	0	0	0	0	1009	0	24	0	603	0	555	0	0	0	0	0	0	0	0	0	503	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_BSP_0478	F2	1636	0	2512	295	677	164	240	699	0	191	0	440	0	0	133	412	238	0	218	270	205	0	489	1137	137	0	111	384	409	0	0	0	0	468	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_BSP_0483	F2	5359	3	5007	139	403	650	0	2540	0	4365	608	6169	0	0	158	910	89	0	1680	489	768	0	239	1571	0	0	0	111	0	193	0	0	535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_BSP_0496	F2	2928	0	1500	133	0	804	1119	1129	0	1035	0	380	0	0	1133	810	208	0	258	491	0	0	480	202	0	0	224	230	0	0	77	0	0	0	0	0	114	0	0	0	587	0	0	0	0	0	194	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_BSP_0544	F2	980	0	5112	252	543	289	841	1143	0	858	1737	3455	0	0	1318	1804	1253	0	0	346	0	512	241	2150	275	0	247	137	0	0	61	0	0	0	254	556	290	0	129	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	0	0	0	0	0	0	3	0	0	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_BSP_0549	F2	30615	0	1498	0	5974	3818	310	1953	0	3857	504	494	0	0	635	402	0	0	656	0	601	0	691	730	0	0	0	288	0	0	0	620	407	0	95	0	541	0	97	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_BSP_0566	F2	2104	0	5304	401	0	959	0	797	5	883	0	448	0	0	0	815	282	356	281	982	309	0	661	596	0	0	0	0	0	0	307	0	0	0	1198	0	5	0	0	0	0	0	0	0	0	0	129	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_BSP_0568	F2	0	0	55	0	0	42	0	3	0	15	0	0	0	0	0	75	0	0	0	0	17	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_BSP_0592	F2	819	0	1496	0	718	0	0	0	0	1883	267	2035	0	0	0	145	0	0	0	0	517	124	0	1893	0	0	168	0	0	0	32	0	33	0	0	0	477	0	0	0	0	0	0	0	242	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_BSP_0593	F2	1764	0	3009	298	0	257	0	667	0	475	0	204	0	315	362	342	789	0	0	0	0	0	0	460	0	0	0	0	0	0	0	0	263	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_BSP_0594	F2	286	0	1358	219	577	228	0	504	0	620	0	1141	0	0	601	224	0	0	0	0	205	0	0	274	0	0	134	0	0	0	0	0	0	0	0	0	0	0	217	0	203	285	0	0	0	0	0	372	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_BSP_0756	F2	7242	0	5347	0	3068	3398	1101	5	0	9336	635	4689	0	0	1570	10	0	0	0	962	254	464	1045	641	0	0	724	2	0	54	7	0	413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_BSP_0762	F2	2284	335	6358	195	0	0	4	296	0	514	585	7121	0	0	592	2332	616	0	0	0	1030	0	0	2196	0	0	0	1126	0	390	0	0	29	0	0	0	522	0	0	0	0	0	0	25	0	0	0	1146	0	6	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0002	BL	8	4	61	12	0	0	3	0	0	45	2	0	0	0	0	0	7	0	0	11	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0004	BL	1021	5	1883	248	0	0	0	0	0	48	950	956	0	0	0	197	0	0	10	0	820	30	0	551	0	0	0	0	246	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0005	BL	142	0	698	34	0	0	0	216	0	4999	0	6582	0	0	0	34	0	0	0	0	59	1208	268	49	516	0	0	0	0	0	10	55	0	43	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
2020-023_PSC_0008	BL	1075	0	629	171	0	1106	0	246	0	794	103	454	0	0	247	210	0	0	0	0	266	0	98	55	0	0	0	125	0	0	0	0	0	106	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0009	BL	35	0	267	19	17	16	7	27	0	2118	5	1639	0	0	5	0	46	7	0	9	0	38	0	5	49	0	44	0	0	12	4	0	0	12	0	110	0	0	0	0	0	13	0	5	17	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0012	BL	12	0	10	0	8	3	0	7	0	87	10	0	0	0	0	6	23	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	7	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0013	BL	1185	0	2774	374	969	968	706	1095	0	1160	702	942	0	0	2	1451	316	0	996	98	176	0	0	547	0	0	104	0	0	0	0	0	0	133	203	0	201	0	231	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0017	BL	6	21	185	0	3	0	0	46	0	0	55	165	0	0	8	18	130	0	0	10	0	30	0	281	0	0	0	0	0	0	12	0	0	70	0	0	32	0	0	0	0	4	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	10	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0018	BL	3794	0	5617	1219	384	1020	0	1304	0	2309	1602	0	0	0	0	576	446	0	0	695	281	0	0	2019	0	0	0	445	361	0	27	0	539	0	0	0	624	0	0	0	0	0	0	0	0	0	468	68	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0019	BL	311	0	1408	0	223	363	0	196	0	2	60	400	0	0	0	0	201	0	0	3	0	0	0	776	0	0	0	0	0	0	0	146	0	0	0	0	0	0	286	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0020	BL	601	0	34	108	1044	626	0	177	0	406	30	47	0	0	15	2	24	0	30	57	0	398	9	104	0	0	0	0	0	9	16	0	2	29	0	0	9	0	136	0	0	0	0	0	0	0	0	0	0	0	40	0	0	19	0	0	0	0	208	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0021	BL	4564	1609	728	1753	0	43	872	1817	58	1169	1181	2399	158	0	0	16	0	0	0	0	95	36	0	762	232	0	0	0	0	0	0	0	0	0	293	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0022	BL	2908	0	708	194	379	495	0	410	0	368	394	1410	0	0	0	189	0	0	0	0	0	0	0	736	85	0	0	161	0	0	0	0	0	0	0	0	0	0	434	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0024	BL	137	0	249	2073	498	114	0	98	16	14	114	14	99	0	11	56	0	0	63	205	70	0	37	122	0	0	0	12	0	0	21	2	64	0	43	0	60	0	20	0	0	0	25	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	9	0	20	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0026	BL	61	0	29	20	0	10	0	0	0	8	13	27	0	0	0	13	0	0	0	10	0	0	0	52	0	0	0	5	0	0	14	0	0	0	0	0	8	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
