new_id	phase	F__Flavobacteriaceae	F__Bacillaceae_1	F__Oxalobacteraceae	K__Bacteria	F__Propionibacteriaceae	F__Comamonadaceae	F__Cryomorphaceae	F__Burkholderiaceae	F__Sphingomonadaceae	F__Staphylococcaceae	F__Campylobacteraceae	F__Rhodobacteraceae	F__Enterobacteriaceae	F__Moraxellaceae	F__Bacillariophyta	P__Parcubacteria	F__Pseudomonadaceae	F__Veillonellaceae	F__Microbacteriaceae	F__Cytophagaceae	F__Bacteroidaceae	F__Cryptomonadaceae	F__Oligoflexaceae	F__Lactobacillaceae	P__Proteobacteria	F__Brucellaceae	F__Methylobacteriaceae	F__Vibrionaceae	F__Streptophyta	F__Chlorophyta	C__Gammaproteobacteria	F__Rikenellaceae	F__Corynebacteriaceae	F__Lachnospiraceae	C__Alphaproteobacteria	O__Blastocatella	F__Demequinaceae	F__Caulobacteraceae	F__Saprospiraceae	F__Prevotellaceae	F__Alcaligenaceae	C__Deltaproteobacteria	F__Streptococcaceae	F__Coriobacteriaceae	F__Enterococcaceae	F__Polyangiaceae	F__Porphyromonadaceae	C__Bacilli	O__Rhizobiales	F__Neisseriaceae	F__Burkholderiales_incertae_sedis	F__Hyphomicrobiaceae	F__Legionellaceae	F__GpI	C__Cyanobacteria	F__Bacteriovoracaceae	F__Acetobacteraceae	P__Cyanobacteria.Chloroplast	F__Micrococcaceae	F__Pasteurellaceae	F__Segniliparaceae	F__Erythrobacteraceae	F__Gemmatimonadaceae	F__Ruminococcaceae	F__Carnobacteriaceae	O__Burkholderiales	F__Solirubrobacteraceae	F__Listeriaceae	P__Candidatus_Saccharibacteria	F__Bacillales_Incertae_Sedis_X	O__Actinomycetales	P__Firmicutes	P__Bacteroidetes	F__Ectothiorhodospiraceae	F__Clostridiaceae_1	C__Actinobacteria	F__Chitinophagaceae	F__Bradyrhizobiaceae	F__Methylophilaceae	F__Phyllobacteriaceae	F__Rhizobiaceae	F__Flammeovirgaceae	O__Myxococcales	F__GpVIII	F__Rickettsiaceae	F__Nocardiaceae	F__GpIIa	O__Gp6	F__Hydrogenophilaceae	O__Gp3	F__Bacillales_Incertae_Sedis_XI	O__Cytophagales	F__Coxiellaceae	F__Deinococcaceae	F__Rhizobiales_incertae_sedis	F__Thermodesulfobiaceae	F__Intrasporangiaceae	F__Desulfuromonadaceae	F__Aurantimonadaceae	F__Alteromonadaceae	F__Armatimonadaceae	F__Mycoplasmataceae	F__Caldilineaceae	F__Xanthomonadaceae	F__Labilitrichaceae	F__Verrucomicrobiaceae	O__Chloroplast	F__Rhodocyclaceae	P__SR1	F__Erysipelotrichaceae	F__Peptostreptococcaceae	C__Acidobacteria_Gp4	F__Bdellovibrionaceae	F__Actinomycetaceae	F__Gaiellaceae	F__Spirillaceae	F__Desulfovibrionaceae	F__Mycobacteriaceae	O__Aridibacter	F__Aeromonadaceae	F__Chromatiaceae	F__Leptospiraceae	F__Sutterellaceae	F__Beijerinckiaceae	F__Acidaminococcaceae	F__GpVI	F__Trueperaceae	F__Rhodospirillaceae	O__Gp4	F__Helicobacteraceae	C__Betaproteobacteria	F__Pseudonocardiaceae	F__Clostridiales_Incertae_Sedis_XI	F__Nocardioidaceae	P__Chloroflexi	F__Nakamurellaceae	F__Nannocystaceae	F__Desulfobacteraceae	F__Nitrospiraceae	Unassigned	P__Planctomycetes	O__Gammaproteobacteria_incertae_sedis	F__Sandaracinaceae	F__GpXI	C__Spartobacteria	F__Beutenbergiaceae	O__Gp16	F__Aerococcaceae	F__Phycisphaeraceae	F__GpX	F__Geodermatophilaceae	O__Clostridiales	C__Epsilonproteobacteria	O__Chromatiales	F__Methylocystaceae	O__Bacteroidales	F__Sphingobacteriaceae	O__Sphingobacteriales	P__Acidobacteria	F__Iamiaceae	C__Acidobacteria_Gp3	F__Brevibacteriaceae	O__Flavobacteriales	F__Acidimicrobineae_incertae_sedis	O__Gp17	F__Fibrobacteraceae	F__Cystobacteraceae	F__Sanguibacteraceae	F__Reyranella	F__Sinobacteraceae	F__Ferrovaceae	F__Patulibacteraceae	F__Methylococcaceae	F__Nitrosomonadaceae	F__Prolixibacteraceae	F__Chloroflexaceae	F__Planococcaceae	F__Geobacteraceae	F__Leptotrichiaceae	F__Cyclobacteriaceae	F__GpIIb	O__Acidimicrobiales	F__Hyphomonadaceae	O__Bacillales	O__Terriglobus	F__Umboniibacter	F__Rubrobacteraceae	F__Leuconostocaceae	F__Cellulomonadaceae	F__Methylohalomonas	F__Dermabacteraceae	F__Thiotrichaceae	F__Spirochaetaceae	F__Micromonosporaceae	O__Chloroflexales	F__Cryptosporangiaceae	F__Shewanellaceae	F__Thermoleophilaceae	F__Planctomycetaceae	F__Paenibacillaceae_1	F__Xanthobacteraceae	F__Dermacoccaceae	O__Xanthomonadales	F__Acidimicrobiaceae	F__Kineosporiaceae	P__Verrucomicrobia	F__Rhizomicrobium	C__Subdivision3	F__Haliangiaceae	F__Bacillaceae_2	C__Armatimonadetes_gp5	F__Thermaceae	F__Catabacteriaceae	F__Fusobacteriaceae	C__Chloroflexia	F__Anaeroplasmataceae	F__Peptococcaceae_1	O__Bdellovibrionales	O__Lactobacillales	F__Rhodothermaceae	O__Rhodospirillales	F__Thermoactinomycetaceae_1	F__Synergistaceae	C__Clostridia	F__Clostridiales_Incertae_Sedis_XIII	P__Microgenomates	O__Pseudomonadales	F__Anaerolineaceae	F__Tepidisphaeraceae	F__Deferribacteraceae	O__Desulfobacterales	F__Opitutaceae	C__Candidatus_Cloacamonas	F__Syntrophomonadaceae	O__Bryobacter	F__Chryseolinea	F__Natranaerovirga	O__Solirubrobacterales	F__Euglenida	F__Desulfobulbaceae	F__Gracilibacteraceae	F__Holophagaceae	F__Desulfomicrobiaceae	F__Micrococcineae_incertae_sedis	F__Dermatophilaceae	O__Campylobacterales	O__Gp11	F__Peptoniphilaceae	F__Alicyclobacillaceae	F__Tsukamurellaceae	F__Oceanospirillaceae	F__Syntrophaceae	F__Marinilabiliaceae	F__Dietziaceae	F__Geminicoccus	F__Streptomycetaceae	O__Oceanospirillales	F__Procabacteriaceae	F__GpIV	F__Rhodobiaceae	O__Eilatimonas	F__Oceanospirillales_incertae_sedis	F__Bacillales_Incertae_Sedis_XII	F__Gallionellaceae	P__candidate_division_WPS.1	F__Myxococcaceae	F__Conexibacteraceae	C__Thermomicrobia	F__Heliobacteriaceae	F__Succinivibrionaceae	O__Spirochaetales	F__Catenulisporaceae	F__Ohtaekwangia	F__Halomonadaceae	O__Granulicella	F__Sphaerobacteraceae	F__Clostridiales_Incertae_Sedis_XII	F__Pseudoalteromonadaceae	F__Sporichthyaceae	O__Gp10	F__Eubacteriaceae	F__Bifidobacteriaceae	F__Sneathiellaceae	F__Syntrophobacteraceae	F__Magnetococcaceae	F__Promicromonosporaceae	P__Actinobacteria	F__Spiroplasmataceae	F__Fimbriimonadaceae	F__Chitinivibrionaceae	O__Alteromonadales	C__Candidatus_Hydrogenedens	P__Latescibacteria	F__Sulfuricellaceae	F__Eionea	O__Candidatus_Endomicrobium	O__Sphingomonadales	P__Lentisphaerae	F__Ignavibacteriaceae	F__Christensenellaceae	F__Oligosphaeraceae	F__Orbaceae	O__Terrimicrobium	C__Opitutae	F__Sedimenticola	O__Caulobacterales	F__Victivallaceae	C__Armatimonadetes_gp4
2020-023_PSC_0419	BL	1409	5479	1640	758	140	209	221	78	592	333	0	213	748	474	107	455	244	0	301	47	0	89	46	322	113	0	177	0	67	17	169	0	0	235	200	52	0	61	0	102	42	58	90	0	0	123	261	0	0	0	55	0	231	365	0	0	96	0	47	0	0	0	0	5	0	0	0	128	42	0	79	0	182	0	0	0	0	161	0	0	0	0	0	54	0	85	0	101	0	0	0	0	22	92	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	98	0	0	45	0	0	0	0	0	0	0	0	0	11	0	0	67	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0430	BL	1385	0	278	1171	1083	452	122	58	0	78	0	233	0	73	167	439	72	0	60	84	0	206	0	0	99	0	0	0	0	0	65	0	170	49	298	161	68	0	46	47	0	0	0	0	0	0	0	0	0	73	0	0	185	0	0	162	0	0	0	0	0	0	107	58	0	0	44	0	82	0	0	0	0	0	21	0	56	0	51	0	0	0	174	0	0	0	0	0	0	0	0	0	60	0	0	0	40	0	0	0	26	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	319	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0437	BL	3865	560	306	2629	790	2211	353	637	617	88	0	879	0	455	81	753	341	0	414	274	0	0	0	0	325	0	628	0	0	0	0	0	0	0	137	0	0	0	0	138	0	0	0	0	0	22	0	0	118	0	90	0	251	0	0	0	0	0	0	0	0	0	0	73	0	112	0	0	12	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	49	0	0	0	0	0	0	0	141	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0439	BL	2042	5704	1584	774	149	1049	203	195	267	369	0	0	445	528	32	283	534	0	172	215	0	147	49	520	4	176	129	0	37	51	47	0	56	1096	77	48	0	156	48	37	0	0	0	0	2	85	0	0	0	0	0	37	110	90	0	0	13	0	0	149	0	0	0	472	0	0	0	0	74	0	155	208	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0446	BL	5392	2178	1122	3879	4160	2469	464	1409	1956	684	571	628	443	559	403	1770	628	66	513	0	431	580	153	347	194	0	0	0	0	393	757	226	697	622	525	438	0	184	0	0	0	209	0	72	0	288	276	0	0	0	152	871	469	0	0	129	0	0	0	0	0	183	3	381	0	438	0	0	167	0	168	0	91	349	350	187	0	0	0	0	0	0	0	0	194	0	0	0	0	363	0	0	48	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	299	0	0	207	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	164	0	310	0	0	0	0	0	0	4	56	0	0	0	0	0	0	0	0	0	0	332	189	168	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0453	BL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0456	BL	2173	0	202	1226	0	728	46	64	0	0	0	116	0	207	4	340	125	87	97	342	0	322	217	256	0	0	0	0	0	0	35	0	177	141	0	0	0	0	0	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	137	0	380	0	164	0	0	0	0	37	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	45	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0462	BL	2911	4073	1459	1284	241	782	99	355	470	281	0	189	371	534	272	357	315	0	168	77	0	208	0	179	66	284	123	0	54	245	133	0	0	0	58	0	0	0	39	0	0	0	250	0	62	61	0	0	89	0	108	0	0	30	0	61	116	45	97	0	0	0	0	0	0	0	0	83	39	0	0	0	31	0	0	0	0	0	60	0	43	0	82	0	0	19	0	6	0	0	0	0	37	16	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	35	65	0	22	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	35	119	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0465	BL	3566	83	117	2143	332	1623	516	405	419	222	0	167	0	69	212	461	81	0	132	235	0	157	132	122	812	0	0	0	0	58	0	0	135	838	278	120	47	102	44	0	0	72	0	0	0	50	0	0	0	0	77	202	268	0	0	0	0	0	0	0	0	0	0	207	0	0	0	0	63	0	0	0	129	0	0	0	194	142	0	0	0	0	202	0	110	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	53	12	0	54	0	0	0	0	34	0	0	0	0	0	0	0	0	125	0	129	0	0	0	2	0	0	22	0	0	0	59	0	30	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0485	BL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0505	BL	2787	4937	2426	913	253	739	102	59	153	268	0	25	370	249	165	207	98	125	101	70	65	69	23	276	243	231	156	0	186	16	0	0	35	1393	95	30	0	82	0	0	1202	0	455	183	0	56	62	0	0	237	0	54	74	27	27	48	0	0	98	0	29	0	0	763	0	17	0	57	7	0	46	67	0	35	22	0	77	33	19	0	0	0	110	65	0	0	0	53	0	2	0	24	11	144	33	0	0	0	0	24	0	0	0	0	93	3	16	71	0	44	49	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	58	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	30	0	2	0	0	131	0	0	0	0	73	52	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0508	BL	1482	70	0	789	292	461	108	71	50	0	0	44	0	229	178	171	97	0	44	58	74	12	23	152	86	0	26	0	0	30	25	0	0	326	72	0	0	0	0	20	0	33	0	159	0	29	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	29	28	87	0	44	0	0	0	0	0	0	7	0	0	0	0	0	49	0	0	0	19	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0511	BL	640	0	195	947	191	405	240	152	97	35	0	0	0	0	62	145	0	0	0	67	0	554	0	0	323	0	0	0	0	122	0	0	10	67	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	11	0	0	0	0	62	0	0	0	0	0	0	0	0	91	0	0	0	201	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0512	BL	2089	4765	1156	977	283	610	80	130	254	300	0	78	365	322	294	116	198	191	105	67	0	143	195	863	141	0	177	0	76	195	123	0	0	1115	67	0	0	75	0	275	61	70	7	167	0	0	0	0	35	0	28	33	230	53	0	43	32	0	0	0	36	0	0	500	132	33	88	0	0	0	123	23	0	57	0	0	140	0	0	0	0	0	0	0	41	32	0	0	0	0	0	74	39	0	0	0	29	0	0	21	0	0	0	24	0	16	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	108	107	13	0	31	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	63	68	0	0	33	25	0	0	0	0	0	0	0	16	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	28	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0525	BL	769	14	0	276	250	79	113	56	20	101	14	16	50	39	7	78	0	0	35	14	0	12	17	0	65	0	23	0	0	0	23	2	72	39	16	8	0	22	9	0	0	0	0	0	6	0	0	0	0	0	6	19	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	9	0	19	17	13	0	10	0	32	0	0	0	0	0	0	0	0	0	0	15	0	5	0	0	7	0	0	0	15	13	0	11	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_PSC_0527	BL	2536	473	0	2888	754	573	0	0	394	13	0	459	5	1396	0	482	4	0	0	547	659	181	0	0	0	0	0	0	0	0	291	0	0	439	150	0	0	575	0	0	0	0	0	0	5	0	0	0	330	0	283	0	179	0	0	0	0	0	0	0	0	0	0	777	0	0	0	7	0	0	0	0	0	0	0	0	0	1070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	518	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
